SMILES,Valid,HBD,HBA,ConjSystems,AroSystems,ChargedAtoms,TotalFormalCharge,Halogens,RotBonds,RingCount,AroRingCount,HeteroAtoms,HeavyAtoms,FracCsp3,TPSA,cLogP,MolWt,ExactMass,ChiralCenters
CNC(=O)NC(=O)CCl,True,2,2,1,0,0,0,1,1,0,0,5,9,0.5,58.2,-0.31919999999999993,150.565,150.019605144,0
O=C(CCl)N1CCNC1=O,True,1,2,1,0,0,0,1,1,1,0,5,10,0.6,49.410000000000004,-0.2229999999999998,162.57600000000002,162.019605144,0
O=C(CCl)NC1=NN=NN1,True,2,4,1,1,0,0,1,2,1,1,7,10,0.3333333333333333,83.56,-0.6230000000000002,161.55200000000002,161.010437428,0
CN(CC1CC1)C(=O)CCl,True,0,1,1,0,0,0,1,3,1,0,3,10,0.8571428571428571,20.310000000000002,1.0936,161.632,161.060741684,0
O=C(CCl)N1CCCCCC1,True,0,1,1,0,0,0,1,1,1,0,3,11,0.875,20.310000000000002,1.6278,175.65899999999996,175.076391748,0
O=C(CCl)NCC1=CC=CS1,True,1,2,2,1,0,0,1,3,1,1,4,11,0.2857142857142857,29.1,1.6031000000000002,189.66700000000003,189.001512556,0
CC(C)NC(=O)NC(=O)CCl,True,2,2,1,0,0,0,1,2,0,0,5,11,0.6666666666666666,58.2,0.4593999999999999,178.61899999999997,178.050905272,0
O=C(CCl)N1CCNC(=O)C1,True,1,2,2,0,0,0,1,1,1,0,5,11,0.6666666666666666,49.410000000000004,-0.8163999999999998,176.603,176.035255208,0
O=C(CCl)NC1CCOCC1,True,1,2,1,0,0,0,1,2,1,0,4,11,0.8571428571428571,38.33,0.5204000000000002,177.63099999999997,177.055656304,0
COCC(=O)NNC(=O)CCl,True,2,3,2,0,0,0,1,3,0,0,6,11,0.6,67.43,-0.9809999999999992,180.59099999999998,180.030169828,0
CN(C(=O)CCl)C=1C=CC=CC1,True,0,1,1,1,0,0,1,2,1,1,3,12,0.2222222222222222,20.310000000000002,1.8881999999999999,183.63800000000003,183.04509162,0
O=C(CCl)NC1=CC=CC(F)=C1,True,1,1,1,1,0,0,2,2,1,1,4,12,0.125,29.1,2.003,187.601,187.020019744,0
CCC1=NN=C(NC(=O)CCl)S1,True,1,4,1,1,0,0,1,3,1,1,6,12,0.5,54.88,1.2778,205.67,205.007660556,0
O=C(CCl)NC=1C=CC(Cl)=CN1,True,1,2,1,1,0,0,2,2,1,1,5,12,0.14285714285714285,41.99,1.9122999999999997,205.044,203.985718172,0
C=CC(=O)NC=1C=CC(Br)=CC1,True,1,1,1,1,0,0,1,2,1,1,3,12,0.0,29.1,2.5736000000000008,226.07299999999998,224.978925976,0
C=CC(=O)NC=1C=CC(F)=CC1,True,1,1,1,1,0,0,1,2,1,1,3,12,0.0,29.1,1.9502,165.16699999999997,165.058992096,0
C=CC(=O)NCC1CCCCC1,True,1,1,1,0,0,0,0,3,1,0,2,12,0.7,29.1,1.8689,167.25199999999995,167.131014164,0
C=CC(=O)NC=1C=CC=CC1C,True,1,1,1,1,0,0,0,2,1,1,2,12,0.1,29.1,2.1195199999999996,161.20399999999998,161.084063972,0
Cl.C=CC(=O)N1CCC(CN)CC1,True,1,2,1,0,0,0,1,2,1,0,4,13,0.6666666666666666,46.33,0.7915000000000002,204.70099999999996,204.102940844,0
C=CC(=O)NCC=1SN=NC1C,True,1,4,2,1,0,0,0,3,1,1,5,12,0.2857142857142857,54.88,0.64872,183.236,183.046632908,0
O=C(CCl)NCC=1C=CC(F)=CC1,True,1,1,2,1,0,0,2,3,1,1,4,13,0.2222222222222222,29.1,1.6807,201.62800000000001,201.035669808,0
CC1=CC(C)=CC(=C1)NC(=O)CCl,True,1,1,1,1,0,0,1,2,1,1,3,13,0.3,29.1,2.48074,197.66499999999996,197.060741684,0
COC=1C=CC(=CN1)NC(=O)CCl,True,1,3,1,1,0,0,1,3,1,1,5,13,0.25,51.22,1.2674999999999998,200.62499999999997,200.035255208,0
N#CC=1C=CC(=CC1)NC(=O)CCl,True,1,2,1,1,0,0,1,2,1,1,4,13,0.1111111111111111,52.89,1.7355799999999997,194.62099999999995,194.024690524,0
O=C(CCl)NCC=1C=CC(Cl)=CC1,True,1,1,2,1,0,0,2,3,1,1,4,13,0.2222222222222222,29.1,2.1950000000000003,218.08300000000003,217.006119268,0
O=C(CCl)NC(=O)C=1C=CC=CC1,True,1,2,1,1,0,0,1,2,1,1,4,13,0.1111111111111111,46.17,1.1818,197.62100000000004,197.024356176,0
O=C(CCl)NC1CCCCCCC1,True,1,1,1,0,0,0,1,2,1,0,3,13,0.9,29.1,2.454300000000001,203.71299999999994,203.107691876,0
CN(C(=O)CCl)C1CCS(=O)(=O)C1,True,0,3,1,0,0,0,1,2,1,0,6,13,0.8571428571428571,54.45,-0.1293000000000002,225.69699999999997,225.022641924,1
CC=1C=CC(=CC1Br)NC(=O)CCl,True,1,1,1,1,0,0,2,2,1,1,4,13,0.2222222222222222,29.1,2.934820000000001,262.534,260.955603688,0
CCN(C(=O)CCl)C1=CCCCC1,True,0,1,1,0,0,0,1,3,1,0,3,13,0.7,20.310000000000002,2.531600000000001,201.69699999999995,201.092041812,0
O=C(CCl)NC(=O)NC1CCCC1,True,2,2,1,0,0,0,1,2,1,0,5,13,0.75,58.2,0.9935999999999999,204.65699999999995,204.066555336,0
CC=1C=CC=CC1CNC(=O)CCl,True,1,1,2,1,0,0,1,3,1,1,3,13,0.3,29.1,1.85002,197.665,197.060741684,0
O=C(CCl)NC1=CC=C(F)C(Cl)=C1,True,1,1,1,1,0,0,3,2,1,1,5,13,0.125,29.1,2.6564000000000005,222.046,220.981047392,0
Cl.CCN1CCC(CC1)NC(=O)CCl,True,1,2,1,0,0,0,2,3,1,0,5,14,0.8888888888888888,32.34,1.2474999999999998,241.16199999999998,240.07961855599999,0
C=CC(=O)NC=1C=CC=C(C1)OC,True,1,2,1,1,0,0,0,3,1,1,3,13,0.1,38.33,1.8196999999999999,177.20299999999997,177.078978592,0
C=CC(=O)NC1=CC=C(C)C(F)=C1,True,1,1,1,1,0,0,1,2,1,1,3,13,0.1,29.1,2.2586200000000005,179.19399999999996,179.07464216,0
CC(C)N(C(=O)CCl)C1CCCC1,True,0,1,1,0,0,0,1,3,1,0,3,13,0.9,20.310000000000002,2.4048000000000007,203.71299999999997,203.107691876,0
O=C(CCl)NCC1CCS(=O)(=O)C1,True,1,3,1,0,0,0,1,3,1,0,6,13,0.8571428571428571,63.24,-0.22389999999999977,225.69699999999997,225.022641924,1
O=C(CCl)N1CCC2CCCCC2C1,True,0,1,1,0,0,0,1,1,2,0,3,14,0.9090909090909091,20.310000000000002,2.2639000000000005,215.72399999999996,215.107691876,2
CCC=1C=CC=C(C)C1NC(=O)CCl,True,1,1,1,1,0,0,1,3,1,1,3,14,0.36363636363636365,29.1,2.7347200000000003,211.69199999999995,211.076391748,0
O=C(CCl)NC(=O)NCC1=CC=CO1,True,2,3,2,1,0,0,1,3,1,1,6,14,0.25,71.34,0.8442000000000001,216.624,216.030169828,0
O=C(CCl)NC(=O)C=1C=CC=CC1Cl,True,1,2,1,1,0,0,2,2,1,1,5,14,0.1111111111111111,46.17,1.8352,232.06600000000003,230.985383824,0
CC(NC(=O)CCl)C=1C=CC=C(Cl)C1,True,1,1,2,1,0,0,2,3,1,1,4,14,0.3,29.1,2.756000000000001,232.11,231.021769332,1
COC(=O)C1CCN(CC1)C(=O)CCl,True,0,3,2,0,0,0,1,2,1,0,5,14,0.7777777777777778,46.61,0.6367999999999996,219.66799999999998,219.066220988,0
O=C(CCl)NC(=O)C=1C=CC=CC1Br,True,1,2,1,1,0,0,2,2,1,1,5,14,0.1111111111111111,46.17,1.9443,276.51700000000005,274.93486824400003,0
NC(=O)C=1C=CC=CC1NC(=O)CCl,True,2,2,1,1,0,0,1,3,1,1,5,14,0.1111111111111111,72.19,0.9628000000000001,212.63599999999994,212.035255208,0
CC(=O)N1CCC(CC1)NC(=O)CCl,True,1,2,2,0,0,0,1,2,1,0,5,14,0.7777777777777778,49.410000000000004,0.35230000000000034,218.684,218.0822054,0
CC(C)C=1C=CC=C(C1)NC(=O)CCl,True,1,1,1,1,0,0,1,3,1,1,3,14,0.36363636363636365,29.1,2.987300000000001,211.69199999999995,211.076391748,0
[O-][N+](=O)C=1C=CC=CC1NC(=O)CCl,True,1,3,1,1,2,0,1,3,1,1,6,14,0.125,72.24000000000001,1.7720999999999998,214.60799999999995,214.014519764,0
N#CC1(CCCCCC1)NC(=O)CCl,True,1,2,1,0,0,0,1,2,1,0,4,14,0.8,52.89,1.95798,214.696,214.08729078,0
C=CC(=O)NC=1C=CC(=CC1)N(C)C,True,1,2,1,1,0,0,0,3,1,1,3,14,0.18181818181818182,32.34,1.8770999999999998,190.24599999999998,190.110613068,0
C=CC(=O)N1CC=C(CC1)C(F)(F)F,True,0,1,1,0,0,0,3,1,1,0,5,14,0.4444444444444444,20.310000000000002,1.8934,205.17899999999995,205.0714486,0
O=C(CCl)NC12CC3CC(CC(C3)C2)C1,True,1,1,1,0,0,0,1,2,4,0,3,15,0.9166666666666666,29.1,2.3102,227.73499999999996,227.107691876,0
NS(=O)(=O)C=1C=CC(=CC1)NC(=O)CCl,True,2,3,1,1,0,0,1,3,1,1,7,15,0.125,89.25999999999999,0.5113000000000002,248.69099999999997,248.002240828,0
CCOC(=O)N1CCN(CC1)C(=O)CCl,True,0,3,2,0,0,0,1,2,1,0,6,15,0.7777777777777778,49.85,0.5259,234.68299999999996,234.07712002,0
CC(NC(=O)CCl)C=1C=CC(F)=CC1F,True,1,1,2,1,0,0,3,3,1,1,5,15,0.3,29.1,2.3808000000000007,233.64499999999998,233.04189806,1
O=C(CCl)NC=1C=CC=CC1C(F)(F)F,True,1,1,1,1,0,0,4,2,1,1,6,15,0.2222222222222222,29.1,2.8827000000000007,237.60799999999998,237.016826184,0
O=C(CCl)NC(=O)NC1=CC=CC=C1F,True,2,2,1,1,0,0,2,2,1,1,6,15,0.1111111111111111,58.2,1.7126,230.626,230.025833396,0
O=C(CCl)NC(=O)NCC=1C=CC=CC1,True,2,2,2,1,0,0,1,3,1,1,5,15,0.2,58.2,1.2512,226.663,226.050905272,0
[O-][N+](=O)C=1C=C(C=CC1Cl)NC(=O)CCl,True,1,3,1,1,2,0,2,3,1,1,7,15,0.125,72.24000000000001,2.4254999999999995,249.05299999999997,247.975547412,0
CC=1C=C(C=CC1NC(=O)CCl)[N+]([O-])=O,True,1,3,1,1,2,0,1,3,1,1,6,15,0.2222222222222222,72.24000000000001,2.08052,228.63499999999996,228.030169828,0
O=C(O)C=1C=CC(Cl)=C(C1)NC(=O)CCl,True,2,2,1,1,0,0,2,3,1,1,6,15,0.1111111111111111,66.4,2.2154999999999996,248.06499999999997,246.980298444,0
NS(=O)(=O)C=1C=CC=C(C1)NC(=O)CCl,True,2,3,1,1,0,0,1,3,1,1,7,15,0.125,89.25999999999999,0.5113,248.69099999999997,248.002240828,0
CC1=CC(=CC(C)=C1O)CNC(=O)CCl,True,2,2,2,1,0,0,1,3,1,1,4,15,0.36363636363636365,49.33,1.86404,227.69099999999997,227.071306368,0
O=C(CCl)N1CCC(=N1)C=2C=CC=CC2,True,0,2,1,1,0,0,1,2,2,1,4,15,0.2727272727272727,32.67,1.8618,222.67500000000004,222.055990652,0
CCOC(=O)C1CCCCN1C(=O)CCl,True,0,3,2,0,0,0,1,3,1,0,5,15,0.8,46.61,1.1693999999999998,233.69499999999996,233.081871052,1
CC=1C=CC=C(C1)C(=O)NNC(=O)CCl,True,2,2,2,1,0,0,1,2,1,1,5,15,0.2,58.2,0.9948199999999998,226.66299999999998,226.050905272,0
CC=1C=CC=C(C(=O)O)C1NC(=O)CCl,True,2,2,1,1,0,0,1,3,1,1,5,15,0.2,66.4,1.87052,227.647,227.03492086,0
CN(C(=O)CCl)C=1C=CC(=CC1)[N+]([O-])=O,True,0,3,1,1,2,0,1,3,1,1,6,15,0.2222222222222222,63.449999999999996,1.7963999999999998,228.63500000000002,228.030169828,0
C=CC(=O)NC=1C=CC=C(C1)C(F)(F)F,True,1,1,1,1,0,0,3,2,1,1,5,15,0.1,29.1,2.8299000000000003,215.17399999999995,215.055798536,0
CC1CCN(C(=O)CCl)C2CCCCC12,True,0,1,1,0,0,0,1,1,2,0,3,15,0.9166666666666666,20.310000000000002,2.652400000000001,229.75099999999995,229.12334194,3
O=C(CCl)N1CCN(CC1)C(=O)C2CC2,True,0,2,2,0,0,0,1,2,2,0,5,15,0.8,40.620000000000005,0.3059999999999998,230.69499999999996,230.0822054,0
CCN(C(=O)CCl)C1=NC=2C=CC=CC2S1,True,0,3,1,1,0,0,1,3,2,2,5,16,0.2727272727272727,33.2,2.8880000000000017,254.74200000000002,254.028061652,0
CCOC(=O)N1CCC(CC1)NC(=O)CCl,True,1,3,2,0,0,0,1,3,1,0,6,16,0.8,58.64,0.9622999999999999,248.70999999999998,248.092770084,0
O=C(CCl)NC1=CC=2OCCOC2C=C1Br,True,1,3,1,1,0,0,2,2,2,1,6,16,0.3,47.56,2.3976000000000006,306.54299999999995,304.94543292800006,0
N#CC1=C(NC(=O)CCl)SC=2CCCCC12,True,1,3,1,1,0,0,1,2,2,1,5,16,0.45454545454545453,52.89,2.675880000000001,254.74199999999993,254.028061652,0
Cl.COC=1C=CC=C2SC(=NC12)NC(=O)CCl,True,1,4,1,1,0,0,2,3,2,2,7,17,0.2,51.22,2.904000000000001,293.17499999999995,291.98400392,0
O=C(CCl)NC=1C=CC=2OCC(=O)NC2C1,True,2,3,1,1,0,0,1,2,2,1,6,16,0.2,67.42999999999999,1.1947999999999999,240.646,240.030169828,0
O=C(CCl)N1CCN(CC=2C=CC=CC2)C1=O,True,0,2,2,1,0,0,1,3,2,1,5,17,0.3333333333333333,40.620000000000005,1.6896000000000002,252.70100000000002,252.066555336,0
O=C(CCl)NC1=CC(Cl)=CC=C1N2C=NC=N2,True,1,4,1,2,0,0,2,3,2,2,7,17,0.1,59.81,2.097999999999999,271.107,270.007516236,0
CC(NC(=O)NC(=O)CCl)C1CC2CCC1C2,True,2,2,1,0,0,0,1,3,2,0,5,17,0.8333333333333334,58.2,1.8757,258.74899999999997,258.113505528,4
O=C(CCl)N(C1CCCC1)C2CCS(=O)(=O)C2,True,0,3,1,0,0,0,1,3,2,0,6,17,0.9090909090909091,54.45,1.1835000000000002,279.789,279.069592116,1
COC(=O)C1=C(NC(=O)CCl)SC=2CCCC12,True,1,4,1,1,0,0,1,3,2,1,6,17,0.45454545454545453,55.4,2.2007000000000003,273.74100000000004,273.022641924,0
CC1=CSC(=N1)N(C(=O)CCl)C=2C=CC=CC2,True,0,3,1,2,0,0,1,3,2,2,5,17,0.16666666666666666,33.2,3.3550200000000023,266.753,266.028061652,0
O=C(CCl)NC1=NC2=C(F)C(F)=C(F)C=C2S1,True,1,3,1,1,0,0,4,2,2,2,8,17,0.1111111111111111,41.99,2.8909000000000002,280.65799999999996,279.968496088,0
O=C(CCl)NC(=O)C1COC2=CC=CC=C2O1,True,1,4,2,1,0,0,1,2,2,1,6,17,0.2727272727272727,64.63000000000001,0.7079999999999997,255.657,255.02983548,1
Cl.O=C(CCl)N1CCN(CC2=CC=C(Cl)S2)CC1,True,0,3,2,1,0,0,3,3,2,1,7,18,0.5454545454545454,23.550000000000004,2.7063000000000006,329.68000000000006,327.99706714000007,0
Cl.O=C(CCl)N1CCN(CC1)C2CCS(=O)(=O)C2,True,0,4,1,0,0,0,2,2,2,0,8,18,0.9,57.690000000000005,-0.02169999999999983,317.23800000000006,316.04151879599993,1
COC(=O)C1=CC(Cl)=CC(Cl)=C1NC(=O)CCl,True,1,3,1,1,0,0,3,3,1,1,7,17,0.2,55.4,2.957300000000001,296.53700000000003,294.956976156,0
O=C(CCl)N1CCC(CC1)C(=O)N2CCCC2,True,0,2,2,0,0,0,1,2,2,0,5,17,0.8333333333333334,40.620000000000005,1.0862,258.74899999999997,258.113505528,0
O=C(CCl)N(C1CCS(=O)(=O)C1)C2CCCCC2,True,0,3,1,0,0,0,1,3,2,0,6,18,0.9166666666666666,54.45,1.5735999999999999,293.8160000000001,293.08524218,1
CC=1C=CC=C(C1)CN2CCN(CC2)C(=O)CCl,True,0,2,2,1,0,0,1,3,2,1,4,18,0.5,23.55,1.87802,266.77199999999993,266.118590908,0
COC=1C=CC=CC1N2CCN(CC2)C(=O)CCl,True,0,3,2,1,0,0,1,3,2,1,5,18,0.46153846153846156,32.78,1.5826,268.7439999999999,268.097855464,0
O=C(CCl)NC=1C=CC(=CC1)N2CCCCCC2,True,1,2,1,1,0,0,1,3,2,1,4,18,0.5,32.34,3.2443000000000017,266.772,266.118590908,0
O=C(O)C=1C=C2C=CC=CC2=CC1NC(=O)CCl,True,2,2,1,1,0,0,1,3,2,2,5,18,0.07692307692307693,66.4,2.7153,263.67999999999995,263.03492086,0
O=C(CCl)NC1C=2C=CC=CC2C=3C=CC=CC31,True,1,1,2,2,0,0,1,2,3,2,3,18,0.13333333333333333,29.1,3.1114000000000015,257.72,257.060741684,0
COC(=O)C1CN(C(=O)CCl)C=2C=CC=CC2O1,True,0,4,2,1,0,0,1,2,2,1,6,18,0.3333333333333333,55.84,1.1924,269.684,269.045485544,1
CNC(=O)C1CN(C(=O)CCl)C=2C=CC=CC2O1,True,1,3,2,1,0,0,1,2,2,1,6,18,0.3333333333333333,58.64,0.7653999999999996,268.7,268.061469956,1
Cl.O=C(CCl)N1CCN(CC2=CC=CC(Cl)=C2)CC1,True,0,2,2,1,0,0,3,3,2,1,6,19,0.46153846153846156,23.550000000000004,2.644800000000001,323.65100000000007,322.04064620400004,0
O=C(CCl)N(C1CC1)C2CCCC=3C=CC=CC32,True,0,1,2,1,0,0,1,3,3,1,3,18,0.5333333333333333,20.310000000000002,3.293800000000002,263.768,263.107691876,1
O=C(CCl)N1N=C(CC1C2=CC=CS2)C3=CC=CO3,True,0,4,2,2,0,0,1,3,3,2,6,19,0.23076923076923078,45.81,3.257600000000002,294.76300000000003,294.022976272,1
O=C(CCl)NC=1C=CC=2OC3(CCCCC3)OC2C1,True,1,3,1,1,0,0,1,2,3,1,5,19,0.5,47.56,3.2955000000000014,281.739,281.081871052,0
O=C(CCl)N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2,True,0,3,2,1,0,0,1,3,2,1,7,19,0.4166666666666667,57.690000000000005,0.7583,302.783,302.04919102,0
CC1=C(C)N(C(NC(=O)CCl)=C1C#N)C=2C=CC=CC2,True,1,3,1,2,0,0,1,3,2,2,5,20,0.2,57.82,3.1431200000000015,287.75,287.082539748,0
Cl.O=C(CCl)N1CCN(CC2=CC=C3OCCC3=C2)CC1,True,0,3,2,1,0,0,2,3,3,1,6,21,0.5333333333333333,32.78,1.9263000000000001,331.24300000000017,330.09018324,0
CC=1C=CC(=CC1C)N(C(=O)CCl)C2C=CS(=O)(=O)C2,True,0,3,1,1,0,0,1,3,2,1,6,20,0.35714285714285715,54.45,2.1859400000000004,313.8060000000001,313.05394205199997,1
O=C(CCl)N1CCCC2=CC(=CC=C21)S(=O)(=O)N3CCCC3,True,0,3,1,1,0,0,1,3,3,1,7,22,0.5333333333333333,57.690000000000005,1.9891,342.84800000000024,342.080491148,0
C=CC(=O)N1CC2=C(C=CC(OC)=C2C(O)C1)OC,True,1,4,2,1,0,0,0,3,2,1,5,19,0.35714285714285715,59.0,1.2653999999999999,263.293,263.115758024,1
C=CC(=O)N1CCCCC1C=2N=CON2,True,0,4,2,1,0,0,0,2,2,1,5,15,0.5,59.230000000000004,1.3092,207.23300000000003,207.100776656,1
C=CC(=O)N1CCOC2(CCC=3C=CC=CC32)C1,True,0,2,2,1,0,0,0,1,3,1,3,18,0.4,29.540000000000003,1.8729,243.30599999999998,243.125928784,1
C=CC(=O)NCC1=CCCCC1,True,1,1,1,0,0,0,0,3,1,0,2,12,0.5,29.1,1.789,165.23599999999996,165.1153641,0
C=CC(=O)NCC1=CCCOC1,True,1,2,1,0,0,0,0,3,1,0,3,12,0.4444444444444444,38.33,0.6353,167.20799999999997,167.094628656,0
C=CC(=O)N1CCC(CC1)NC(=O)C=2C=C(C)ON2,True,1,4,2,1,0,0,0,3,2,1,6,19,0.46153846153846156,75.44,0.8898199999999996,263.29699999999997,263.126991404,0
C=CC(=O)N1CCCN(CC1)C(=O)C2=CC(Cl)=CN2C,True,0,3,2,1,0,0,1,2,2,1,6,20,0.42857142857142855,45.550000000000004,1.539,295.77,295.108754496,0
C=CC(=O)N1CCCC(C1)N2N=C(C)N=C2C,True,0,4,2,1,0,0,0,2,2,1,5,17,0.5833333333333334,51.02,1.2444400000000002,234.303,234.148061196,1
C=CC(=O)N1CCCN(CC1)C(=O)C2CCCO2,True,0,3,2,0,0,0,0,2,2,0,5,18,0.6923076923076923,49.85000000000001,0.41229999999999967,252.31399999999994,252.1473925,1
C=CC(=O)NC1CCC=2C=NN(C2C1)C(C)C,True,1,3,2,1,0,0,0,3,2,1,4,17,0.5384615384615384,46.92,1.6234999999999997,233.315,233.152812228,1
C=CC(=O)N1CCNC(=O)C1C2=CC=CS2,True,1,3,3,1,0,0,0,2,2,1,5,16,0.2727272727272727,49.410000000000004,0.9335999999999995,236.29600000000002,236.061948624,1
C=CC(=O)NC1CCCCC1N2C=CC=N2,True,1,3,2,1,0,0,0,3,2,1,4,16,0.5,46.92,1.6689999999999998,219.288,219.137162164,2
C=CC(=O)N1CCC(CC1)C(=O)C2=CC=CS2,True,0,3,2,1,0,0,0,3,2,1,4,17,0.38461538461538464,37.38,2.3554000000000004,249.335,249.08234972,0
C=CC(=O)NCC1=CC=2SC=CC2S1,True,1,3,2,1,0,0,0,3,2,2,4,14,0.1,29.1,2.7650000000000015,223.322,223.012555908,0
C=CC(=O)NC1CCN(C1)C(=O)NCC,True,2,2,2,0,0,0,0,3,1,0,5,15,0.6,61.440000000000005,0.09240000000000004,211.265,211.132076784,1
C=CC(=O)N1CCC(CC1)N2CCS(=O)(=O)CC2,True,0,4,1,0,0,0,0,2,2,0,6,18,0.75,57.690000000000005,-0.1061999999999994,272.37000000000006,272.1194635,0
C=CC(=O)NC1(C#N)CCOC1,True,1,3,1,0,0,0,0,2,1,0,4,12,0.5,62.120000000000005,-0.02872000000000008,166.17999999999998,166.07422756,1
C=CC(=O)NCC1=CS(=O)(=O)C=2C=CC=CC12,True,1,3,2,1,0,0,0,3,2,1,5,17,0.08333333333333333,63.24,1.1170000000000002,249.291,249.045964212,0
C=CC(=O)N1CCCCC1C2=CC=C(C(=O)NC)N2C,True,1,3,2,1,0,0,0,3,2,1,5,20,0.4666666666666667,54.34,1.6242999999999999,275.35200000000003,275.163376912,1
C=CC(=O)N1CCN2C(=CC3=C(Cl)C=CC=C32)C1,True,0,2,2,1,0,0,1,1,3,2,4,18,0.21428571428571427,25.240000000000002,2.8229000000000015,260.72400000000005,260.071640716,0
C=CC(=O)N1CCCC(C1)OC=2N=CC=CC2F,True,0,3,2,1,0,0,1,3,2,1,5,18,0.38461538461538464,42.43000000000001,1.7765,250.273,250.11175594,1
C=CC(=O)NCC=1C=C(F)C(=CC1F)C(F)(F)F,True,1,1,2,1,0,0,5,3,1,1,7,18,0.18181818181818182,29.1,2.785800000000001,265.1809999999999,265.052604976,0
C=CC(=O)N1CCN(CC1)C=2N=CC=C3SC=CC23,True,0,4,2,1,0,0,0,2,3,2,5,19,0.2857142857142857,36.440000000000005,2.1308999999999996,273.36100000000005,273.0935831,0
C=CC(=O)N1CCC(CN2C(=O)CNC2=O)C1,True,1,3,2,0,0,0,0,3,2,0,6,17,0.5454545454545454,69.72,-0.4272999999999998,237.25899999999996,237.11134134,1
C=CC(=O)N1CCCC(C1)C2=NC(=CN2C)C(F)(F)F,True,0,3,2,1,0,0,3,2,2,1,7,20,0.5384615384615384,38.13,2.3309000000000006,287.28499999999997,287.124546792,1
O=C(CCl)N1CCOC1=O,True,0,3,1,0,0,0,1,1,1,0,5,10,0.6,46.61,0.20399999999999996,163.56,163.003620732,0
O=C(CCl)NC=1C=CON1,True,1,3,1,1,0,0,1,2,1,1,5,10,0.2,55.13,0.8518999999999999,160.56,160.00395508,0
CC=1C=C(NC(=O)CCl)ON1,True,1,3,1,1,0,0,1,2,1,1,5,11,0.3333333333333333,55.13,1.1603199999999998,174.58700000000002,174.019605144,0
CC1=NN=C(NC(=O)CCl)O1,True,1,4,1,1,0,0,1,2,1,1,6,11,0.4,68.02000000000001,0.5553199999999998,175.575,175.014854112,0
Cl.C=CC(=O)N1CCC(N)CC1,True,1,2,1,0,0,0,1,1,1,0,4,12,0.625,46.33,0.5439000000000002,190.67399999999998,190.08729078,0
O=C(CCl)NC1=CC=CC(I)=C1,True,1,1,1,1,0,0,2,2,1,1,4,12,0.125,29.1,2.4685000000000006,295.507,294.926089524,0
CC(C#N)(NC(=O)CCl)C1CC1,True,1,2,1,0,0,0,1,3,1,0,4,12,0.75,52.89,1.03368,186.64199999999997,186.055990652,1
CC1=NNC(C)=C1NC(=O)CCl,True,2,2,1,1,0,0,1,2,1,1,5,12,0.42857142857142855,57.78,1.2038399999999998,187.62999999999997,187.05123962,0
O=C(CCl)NC(=O)C1=CC=CO1,True,1,3,1,1,0,0,1,2,1,1,5,12,0.14285714285714285,59.31,0.7748,187.58200000000002,187.003620732,0
CC=1C=CC(=CC1)NC(=O)CCl,True,1,1,1,1,0,0,1,2,1,1,3,12,0.2222222222222222,29.1,2.17232,183.63799999999998,183.04509162,0
O=C(CCl)NC=1C=CC(Cl)=CC1,True,1,1,1,1,0,0,2,2,1,1,4,12,0.125,29.1,2.5173000000000005,204.056,202.990469204,0
O=C(CCl)NC=1C=CC(F)=CC1,True,1,1,1,1,0,0,2,2,1,1,4,12,0.125,29.1,2.003,187.601,187.020019744,0
Cl.O=C(CCl)NCC=1C=CC=CN1,True,1,2,2,1,0,0,2,3,1,1,5,13,0.25,41.99,1.3583999999999998,221.08700000000002,220.0170183,0
C=CC(=O)NC=1C=CC=CC1F,True,1,1,1,1,0,0,1,2,1,1,3,12,0.0,29.1,1.9502,165.16699999999997,165.058992096,0
C=CC(=O)NC=1C=CC(C)=CN1,True,1,2,1,1,0,0,0,2,1,1,3,12,0.1111111111111111,41.99,1.5145199999999999,162.19199999999998,162.07931294,0
C=CC(=O)NCC1=CN=C(C)S1,True,1,3,2,1,0,0,0,3,1,1,4,12,0.25,41.99,1.2537200000000002,182.248,182.05138394,0
O=C(CCl)NC1=CC(F)=CC=C1F,True,1,1,1,1,0,0,3,2,1,1,5,13,0.125,29.1,2.1421,205.59099999999998,205.010597932,0
O=C(CCl)NC1=CC=C(F)C=C1Cl,True,1,1,1,1,0,0,3,2,1,1,5,13,0.125,29.1,2.6564000000000005,222.046,220.981047392,0
CC=1C(Cl)=CC=CC1NC(=O)CCl,True,1,1,1,1,0,0,2,2,1,1,4,13,0.2222222222222222,29.1,2.8257200000000005,218.08299999999997,217.006119268,0
CC1=CC=C(NC(=O)CCl)C(C)=C1,True,1,1,1,1,0,0,1,2,1,1,3,13,0.3,29.1,2.480740000000001,197.66500000000002,197.060741684,0
[Na+].C=CC(=O)N1CCC(CC1)C([O-])=O,True,0,3,2,0,2,0,0,2,1,0,5,14,0.5555555555555556,60.440000000000005,-3.835099999999997,205.18899999999996,205.07148752400002,0
C=CC(=O)NC1=NC(C)=CC(C)=N1,True,1,3,1,1,0,0,0,2,1,1,4,13,0.2222222222222222,54.88,1.2179399999999998,177.207,177.090211972,0
C=CC(=O)NC=1C=CC=CC1OC,True,1,2,1,1,0,0,0,3,1,1,3,13,0.1,38.33,1.8196999999999999,177.20299999999997,177.078978592,0
